,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
27,0.0009973526000976562,2.3360154559928684e-07,0.0,0.0,gini,4,2,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
28,0.0003989219665527344,0.0004885776558898482,0.0005983352661132812,0.0004885387067869067,gini,4,2,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
29,0.0,0.0,0.0003989696502685547,0.0004886360853561638,gini,4,2,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
30,0.0007978439331054688,0.0003989219950512487,0.0,0.0,gini,4,3,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
31,0.00039887428283691406,0.0004885192380524391,0.0005984783172607421,0.0004886555308230838,gini,4,3,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
32,0.0,0.0,0.0003989219665527344,0.0004885776558898482,gini,4,3,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
33,0.0008029460906982422,0.00040159160353064947,0.0,0.0,gini,4,3,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
34,0.0003993988037109375,0.0004891622175135572,0.0005929470062255859,0.00048425678814507635,gini,4,3,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
35,0.0,0.0,0.0005983352661132812,0.0004885387533284932,gini,4,4,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
36,0.0006040096282958985,0.00049330853059672,0.0,0.0,gini,4,4,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
37,0.0003987789154052734,0.0004884025769447337,0.0005988121032714844,0.0004889281279483548,gini,4,4,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
38,0.0005923748016357422,0.0004837963958406491,0.0003991127014160156,0.0004888120714473161,gini,4,4,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
39,0.0,0.0,0.0007977962493896484,0.0003988981353824061,gini,4,4,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
40,0.0003993988037109375,0.000489585023394392,0.0,0.0,gini,5,1,2,0.9666666666666667,0.9666666666666667,0.9,1.0,1.0,0.9666666666666668,0.036514837167011066,3
41,0.0009974956512451172,5.917393515582494e-07,0.0,0.0,gini,5,1,3,0.9666666666666667,0.9666666666666667,0.9,1.0,1.0,0.9666666666666668,0.036514837167011066,3
42,0.00019922256469726563,0.0003984451293945312,0.0007982254028320312,0.00039911295777999683,gini,5,1,4,0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,97
43,0.0,0.0,0.0007977485656738281,0.000399323348602752,gini,5,1,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666668,0.02108185106778919,3
44,0.0003989696502685547,0.0004886360853561638,0.0,0.0,gini,5,1,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666668,0.02108185106778919,3
45,0.00039882659912109374,0.0004884609249461174,0.0,0.0,gini,5,2,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
46,0.0009974002838134765,2.431401974483864e-07,0.0,0.0,gini,5,2,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
47,0.0,0.0,0.0009972095489501954,4.422005889652111e-07,gini,5,2,4,0.9666666666666667,0.9666666666666667,0.9,0.9,1.0,0.9466666666666667,0.039999999999999994,147
48,0.0,0.0,0.0001995563507080078,0.0003991127014160156,gini,5,2,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
49,0.0008034229278564454,0.00040185354683056935,0.0,0.0,gini,5,2,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
50,0.00039873123168945315,0.0004883473833940435,0.0005985260009765625,0.0004890279397109643,gini,5,3,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
51,0.0,0.0,0.00019993782043457032,0.0003998756408691407,gini,5,3,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
